,City,HouseName,Lng,Lat,District,id,TotalPrice,Price,Floor,Square,FloorType,BuildingType,BuildingStructure,RenovationCondition,Elevator,ConstructionTime,BedRooms,LivingRooms,Kitchens,BathRooms
45,beijing,知春路56号院,116.34418174402589,39.97982828651386,海淀,101112800326,9500000.0,123185,High,77.12,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,1992,3,1,1,1
46,beijing,富东嘉园,116.55822737585744,39.952933859817065,朝阳,101112807698,4700000.0,51814,Middle,90.71,Flat,Plate,Mixed,Hardcover,No,2007,2,1,1,1
47,beijing,三虎桥南路12号院,116.3222700963654,39.94108814338823,海淀,101112805420,8000000.0,96039,Top ,83.3,Flat,Plate,Mixed,Simplicity,No,1980,3,1,1,1
48,beijing,万源南里,116.43218999246615,39.80344305110091,丰台,101112799742,3680000.0,46174,High,79.7,Flat,Plate,Mixed,Simplicity,No,1988,3,1,1,1
49,beijing,珠江绿洲,116.56775076172148,39.913965431139495,朝阳,101112792731,6350000.0,53537,Low,118.61,Flat,Tower,Steel/Concrete,Hardcover,Yes,2004,3,1,1,2
50,beijing,天之骄子,116.47206298930698,39.90150314893908,朝阳,101112814048,12800000.0,86780,Middle,147.5,Flat,Plate,Steel/Concrete,Hardcover,Yes,2006,3,2,1,2
51,beijing,西廊下胡同二号院,116.36769857380214,39.93702079013814,西城,101112804118,13500000.0,120860,Middle,111.7,Flat,Plate,Mixed,Simplicity,No,1954,3,1,1,2
52,beijing,惠新北里,116.42646122873735,39.99085789089197,朝阳,101112831425,10800000.0,86901,Low,124.28,Flat,Plate,Mixed,Simplicity,No,1997,3,2,1,1
53,beijing,银枫家园,116.50540566441249,39.99823522765152,朝阳,101112792376,8300000.0,50420,High,164.62,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2002,3,2,1,2
54,beijing,西派国际公寓,116.36494167419202,39.93551619909198,西城,101112855459,26800000.0,138616,High,193.34,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2009,3,2,1,2
55,beijing,禧福汇,116.48260828751917,39.889385492514386,朝阳,101112837090,8300000.0,94760,Middle,87.59,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2009,2,1,1,1
56,beijing,左家庄西街,116.44679228270047,39.95652959333853,朝阳,101112830971,3860000.0,65203,Middle,59.2,Flat,Plate,Mixed,Hardcover,No,1995,2,1,1,1
57,beijing,随园,116.27324669010827,40.23662670661484,昌平,101112835783,4260000.0,47801,Top ,89.12,Duplex,Plate,Steel/Concrete,Hardcover,Yes,2009,3,3,1,2
58,beijing,盛嘉华苑,116.3613158436621,39.74205251110924,大兴,101112795891,2700000.0,34857,Middle,77.46,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2012,2,2,1,1
59,beijing,福润四季B区,116.58800997639635,39.963827098290054,朝阳,101112803599,3900000.0,52328,First Floor ,74.53,Flat,Plate,Steel/Concrete,Hardcover,Yes,2015,2,1,1,1
60,beijing,华业东方玫瑰A区,116.6921314900913,39.88663417004858,通州,101112793299,4220000.0,44170,Low,95.54,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2011,3,1,1,1
61,beijing,索家坟,116.36730296005555,39.95765508627224,海淀,101112830108,7250000.0,114174,Low,63.5,Flat,Tower,Steel/Concrete,Simplicity,Yes,1987,2,1,1,1
62,beijing,华严北里1号院,116.393667508129,39.98677237560239,朝阳,101112830231,10280000.0,87999,High,116.82,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2004,2,2,1,1
63,beijing,天福园,116.29813819680646,39.83000414494122,朝阳,101112840918,5630000.0,106913,High,52.66,Flat,Plate,Mixed,Hardcover,No,1994,2,1,1,1
64,beijing,彩虹城一区,116.422679632032,39.84565005434085,丰台,101112801806,4950000.0,59718,Top ,82.89,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2003,2,1,1,1
65,beijing,金融街融汇,116.64719528407402,39.922344884454276,大兴,101112843117,3200000.0,43349,High,73.82,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2014,2,1,1,1
66,beijing,国瑞城中区,116.43058445102815,39.905126242351,东城,101112853879,11800000.0,128122,Middle,92.1,Flat,Tower,Steel/Concrete,Simplicity,Yes,2006,3,2,1,1
67,beijing,金隅景和园,116.55655401235346,39.95683710494818,朝阳,101112804761,4680000.0,60240,Middle,77.69,Flat,Plate,Steel/Concrete,Hardcover,Yes,2011,2,1,1,1
68,beijing,京棉新城三厂,116.51301745615129,39.92366917208881,朝阳,101112809924,5320000.0,62245,Middle,85.47,Flat,Tower,Steel/Concrete,Hardcover,Yes,2009,2,1,1,1
69,beijing,安华里社区,116.41119003506773,39.973667752503346,朝阳,101112829907,6000000.0,88042,Low,68.15,Flat,Plate,Mixed,Simplicity,No,1983,3,1,1,1
70,beijing,怡馨家园,116.65454351297619,40.126016689846914,顺义,101112811113,5120000.0,40443,Low,126.6,Split-Level,Plate,Steel/Concrete,Simplicity,Yes,2004,3,2,1,2
71,beijing,王府公寓四区,116.41660942237887,40.11157304901196,昌平,101112613347,5950000.0,23469,Middle,253.53,Duplex,Plate,Mixed,Hardcover,No,1996,5,3,1,3
72,beijing,本家润园一期,116.4433549418191,39.90268123244805,东城,101112600524,26990000.0,117553,High,229.6,Duplex,Plate,Steel/Concrete,Simplicity,Yes,2006,4,2,1,3
73,beijing,望京新城,116.4791990384477,40.00422710311743,朝阳,101112555555,8480000.0,64243,Low,132,Flat,Tower,Steel/Concrete,Hardcover,Yes,1998,4,1,1,2
74,beijing,天天家园,116.42449537695933,40.09320679799463,东城,101112693040,9700000.0,61764,High,157.05,Flat,Tower,Steel/Concrete,Simplicity,Yes,2002,3,1,1,1
75,beijing,万科城市花园,116.55958103243044,40.11010606284613,顺义,101112747029,6400000.0,40207,Middle,159.18,Flat,Plate,Mixed,Hardcover,Yes,2000,3,1,1,2
76,beijing,海淀南路,116.3157787610892,39.98172394609244,海淀,101112700121,14500000.0,128319,Middle,113,Flat,Plate,Steel/Concrete,Simplicity,Yes,1988,4,1,1,1
77,beijing,乔建里,116.33247071475341,39.90773139325084,海淀,101112813021,7950000.0,105299,Low,75.5,Flat,Plate,Mixed,Hardcover,No,1989,3,1,1,1
78,beijing,首城国际B区,116.47773623775524,39.894692807590054,朝阳,101112852672,9500000.0,107067,Top ,88.73,Flat,Plate,Steel/Concrete,Hardcover,Yes,2011,2,1,1,1
79,beijing,学院南路乙10号院,116.37238494381715,39.96332676053473,海淀,101112830482,5650000.0,99298,Middle,56.9,Flat,Plate,Mixed,Simplicity,No,1982,3,1,1,1
80,beijing,华贸城,116.43733997795484,40.05381305833712,朝阳,101112666643,18500000.0,87256,High,212.02,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2012,4,2,1,3
82,beijing,重聚园,116.23352927978176,39.90020084716254,石景山,101112707070,7380000.0,56152,First Floor ,131.43,Flat,Plate,Mixed,Simplicity,No,2007,3,1,1,2
83,beijing,丰汇园小区,116.37407636326189,39.92151617132381,西城,101112726436,28100000.0,179898,Top ,156.2,Duplex,Plate,Mixed,Hardcover,No,1999,3,2,1,3
84,beijing,天通苑东二区,116.44587639555506,40.074105043223284,昌平,101112718538,6350000.0,32010,High,198.38,Duplex,Plate,Mixed,Hardcover,No,2001,4,2,1,2
85,beijing,幸福艺居,116.69616155810071,39.894425085138685,通州,101112788548,6600000.0,36897,Middle,178.88,Duplex,Plate,Mixed,Simplicity,No,2004,5,2,1,2
86,beijing,首开常青藤四期,116.5393574804843,39.97020770546913,朝阳,101112723407,9700000.0,61517,First Floor ,157.68,Duplex,Plate,Steel/Concrete,Hardcover,Yes,2014,3,2,1,2
87,beijing,大苑海淀名著,116.25152997474345,39.934865653860356,海淀,101112706593,15300000.0,107724,Low,142.03,Flat,Plate,Steel/Concrete,Hardcover,Yes,2014,4,2,1,2
88,beijing,芭蕾雨悦都北区,116.1921783907159,39.76728918957609,房山,101112707612,5900000.0,67122,First Floor ,87.9,Duplex,Plate,Steel/Concrete,Hardcover,Yes,2011,3,2,1,2
89,beijing,幸福家园二期,116.43802601387281,39.89885409890755,东城,101112703787,21600000.0,115453,Middle,187.09,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2003,4,1,1,3
90,beijing,K2清水湾,116.84822473855766,40.40553105757267,通州,101112712316,7570000.0,66738,High,113.43,Flat,Tower,Steel/Concrete,Hardcover,Yes,2012,3,2,1,2
91,beijing,K2玉蘭湾,116.66641722537653,39.893071441035666,通州,101112409518,8150000.0,59734,Middle,136.44,Flat,Plate,Steel/Concrete,Hardcover,Yes,2015,3,2,1,1
92,beijing,小关北里,116.42182803840855,39.98772004581759,朝阳,101112580379,6350000.0,85580,First Floor ,74.2,Flat,Plate,Mixed,Simplicity,No,1997,2,1,1,1
93,beijing,城市芳庭,116.44344800626995,39.870803789808484,丰台,101112591997,7600000.0,67870,Low,111.98,Flat,Tower,Steel/Concrete,Simplicity,Yes,1999,3,1,1,2
94,beijing,万科星园,116.41929796093969,40.03496277744816,朝阳,101112663497,14000000.0,93197,Middle,150.22,Flat,Tower,Steel/Concrete,Simplicity,Yes,2003,3,1,1,2
95,beijing,南顶村,116.41487533342242,39.84881904928931,丰台,101112563158,4350000.0,50611,High,85.95,Flat,Tower,Steel/Concrete,Simplicity,Yes,1997,3,1,1,1
96,beijing,运河明珠,116.69663038374637,39.9066577275671,通州,101112712738,5800000.0,52121,Middle,111.28,Flat,Tower,Steel/Concrete,Hardcover,Yes,2008,2,2,1,1
97,beijing,芳星园三区,116.44201008864012,39.86650011634015,丰台,101112748248,5500000.0,66845,High,82.28,Flat,Tower,Steel/Concrete,Simplicity,Yes,1991,3,1,1,1
98,beijing,后现代城D区,116.4919611749974,39.904069901484725,朝阳,101112709677,7100000.0,77469,High,91.65,Flat,Tower,Steel/Concrete,Simplicity,Yes,2006,2,2,1,1
99,beijing,天赐良园二期,116.65022787364515,39.93410099418256,通州,101112712876,3950000.0,50357,First Floor ,78.44,Flat,Plate,Mixed,Simplicity,No,2002,2,1,1,1
100,beijing,安苑北里,116.41864156910356,39.99398868112335,朝阳,101112699433,6150000.0,81103,High,75.83,Flat,Tower,Steel/Concrete,Simplicity,Yes,1989,3,1,1,1
101,beijing,东大桥东里,116.4573576382781,39.9266786383526,朝阳,101112804873,3200000.0,87194,Middle,36.7,Flat,Plate,Brick/Concrete,Simplicity,No,1979,1,1,1,1
102,beijing,芳城园一区,116.44228631758443,39.875385302854944,丰台,101112718513,5450000.0,54041,High,100.85,Flat,Tower,Steel/Concrete,Simplicity,Yes,1993,3,1,1,1
103,beijing,农光里,116.47097262607896,39.888028772341514,朝阳,101112715787,5100000.0,65520,Middle,77.84,Flat,Plate,Steel/Concrete,Hardcover,No,1998,2,1,1,1
104,beijing,万年花城五期,116.31917911693611,39.85017959798714,丰台,101112761037,12000000.0,87752,High,136.75,Flat,Plate,Steel/Concrete,Rough,Yes,2011,3,1,1,2
105,beijing,兴海家园月苑,116.34383400996296,39.799749061314074,大兴,101112740916,3950000.0,51120,Middle,77.27,Flat,Plate,Mixed,Hardcover,No,2006,2,1,1,1
106,beijing,春风胡同社区,116.43787437990272,39.937895715556806,西城,101112799011,7200000.0,110075,Middle,65.41,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2004,2,1,1,1
107,beijing,大方居,116.63632686536988,39.88197769922303,通州,101112800686,2790000.0,31028,Middle,89.92,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2008,2,1,1,1
108,beijing,三义里,116.33547599583703,39.89495118747271,西城,101112836578,7100000.0,108880,Middle,65.21,Flat,Tower,Steel/Concrete,Simplicity,Yes,1981,2,1,1,1
109,beijing,城子二斜井,116.09770916972569,39.95362571391015,门头沟,101112780660,1770000.0,31256,High,56.63,Flat,Plate,Mixed,Simplicity,No,1992,2,1,1,1
110,beijing,华威北里,116.46375743622282,39.885020639306674,朝阳,101112726267,4950000.0,65038,High,76.11,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,1999,2,1,1,1
111,beijing,建茗苑,116.33175494492306,39.87880879419794,丰台,101112756246,5790000.0,61919,First Floor ,93.51,Flat,Tower,Steel/Concrete,Simplicity,Yes,2008,3,2,1,1
112,beijing,教场口9号院,116.38717761014162,39.96056543528639,西城,101112714958,12600000.0,147905,Middle,85.19,Flat,Tower,Steel/Concrete,Simplicity,Yes,2005,3,1,1,1
113,beijing,清源西里,116.34175595982673,39.74854144800043,大兴,101112837500,2550000.0,42930,Low,59.4,Flat,Plate & Tower,Mixed,Simplicity,No,1992,2,1,1,1
114,beijing,昌盛园二区,116.26324208198255,40.21770365517781,昌平,101112721547,3490000.0,35817,High,97.44,Flat,Plate,Mixed,Simplicity,No,1998,2,2,1,1
115,beijing,昌盛园二区,116.26324208198255,40.21770365517781,昌平,101112802991,3050000.0,40516,Middle,75.28,Flat,Plate,Mixed,Hardcover,No,1999,2,1,1,1
116,beijing,通惠家园,116.51253111354818,39.9161352039967,朝阳,101112759887,4420000.0,58412,Low,75.67,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2001,2,1,1,1
117,beijing,嘉美风尚中心,116.48865109885423,39.993495268235336,朝阳,101112697753,11980000.0,73497,High,163,Flat,Plate,Steel/Concrete,Hardcover,Yes,2006,3,2,1,2
118,beijing,飘HOME,116.4946163864238,39.97682525420871,朝阳,101112746233,4250000.0,66293,Low,64.11,Flat,Tower,Steel/Concrete,Hardcover,Yes,2004,1,1,1,1
119,beijing,芍药居,116.449026663148,39.98481279702098,朝阳,101112778757,7100000.0,101313,Middle,70.08,Flat,Tower,Steel/Concrete,Hardcover,Yes,1997,2,2,1,1
120,beijing,安华里社区,116.41119003506773,39.973667752503346,朝阳,101112714622,3700000.0,79196,Low,46.72,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,1992,1,1,1,1
121,beijing,管庄东里,116.6033718989225,39.92487730438378,朝阳,101112699712,3600000.0,51473,First Floor ,69.94,Flat,Plate,Mixed,Hardcover,No,1991,3,1,1,1
122,beijing,华润小区,116.40008895523651,39.859225111933085,丰台,101112699434,3350000.0,52931,Low,63.29,Flat,Plate,Mixed,Simplicity,No,1996,2,1,1,1
123,beijing,听涛雅苑,116.64959043605528,39.89750801591153,亦庄开发区,101112734125,6900000.0,50347,Low,137.05,Split-Level,Plate,Steel/Concrete,Hardcover,Yes,2000,3,1,1,2
124,beijing,康静里,116.53915428377795,39.96777160480555,朝阳,101112794455,3090000.0,51024,Middle,60.56,Flat,Plate,Mixed,Hardcover,No,1993,2,1,1,1
125,beijing,永安东里,116.28697198982577,39.93512505666598,海淀,101112760510,11800000.0,99747,Middle,118.3,Flat,Plate,Mixed,Simplicity,No,1999,3,2,1,1
126,beijing,佟馨家园,116.31759226025274,39.73100852917105,大兴,101112720251,2680000.0,30636,First Floor ,87.48,Flat,Plate,Steel/Concrete,Simplicity,Yes,2016,2,2,1,1
127,beijing,园林小区,116.25092298971036,39.9147469198338,石景山,101112760334,4990000.0,62119,Top ,80.33,Flat,Plate,Mixed,Simplicity,No,2003,2,2,1,1
128,beijing,格兰晴天,116.6800355369078,39.89573600861571,通州,101112721545,2820000.0,58470,High,48.23,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2004,1,1,1,1
129,beijing,名都家苑,116.37898299778794,39.8450951101738,丰台,101112731597,8700000.0,74252,Middle,117.17,Flat,Plate,Steel/Concrete,Hardcover,Yes,2006,2,1,1,2
130,beijing,国美第一城3号院,116.52147051100017,39.93969283176998,朝阳,101112731964,7390000.0,66975,Middle,110.34,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2007,2,2,1,1
131,beijing,芳古园一区,116.43110403093513,39.874733074373154,丰台,101112737396,4380000.0,69195,Middle,63.3,Flat,Tower,Steel/Concrete,Hardcover,Yes,1992,2,1,1,1
132,beijing,天通苑北一区,116.42363345282249,40.08074377094799,昌平,101112763384,4580000.0,40478,Middle,113.15,Flat,Tower,Steel/Concrete,Simplicity,Yes,2004,3,1,1,2
133,beijing,鸿业兴园二区,116.31310782931638,39.84481389703488,丰台,101112745847,4450000.0,52041,Low,85.51,Flat,Tower,Steel/Concrete,Simplicity,Yes,2010,2,1,1,1
134,beijing,建设三里,116.1974532406705,39.837451253352725,丰台,101112757977,2210000.0,29873,High,73.98,Flat,Plate,Brick/Concrete,Simplicity,No,1999,2,1,1,1
135,beijing,福润四季B区,116.58800997639635,39.963827098290054,朝阳,101112698899,3690000.0,49050,Low,75.23,Flat,Plate,Steel/Concrete,Simplicity,Yes,2015,2,1,1,1
136,beijing,金隅通和园,116.71026890715162,39.88240382145911,通州,101112781832,3150000.0,37608,Low,83.76,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,NaN,2,1,1,1
137,beijing,芳园南里西区,116.48838636822043,39.976054363234056,朝阳,101112823840,2880000.0,60013,Middle,47.99,Flat,Plate,Mixed,Simplicity,No,1996,1,1,1,1
138,beijing,宏大北园,116.34767579313748,39.80573399894347,大兴,101112723923,3880000.0,41356,Top ,93.82,Flat,Plate,Steel/Concrete,Other,Yes,2006,2,1,1,1
139,beijing,碧桂园小区C区,116.17667354778312,39.76883264973147,房山,101112768863,2690000.0,29186,High,92.17,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2007,2,1,1,1
140,beijing,冠城南园,116.38405626798608,39.97890324344601,海淀,101112852061,9500000.0,132073,High,71.93,Flat,Plate & Tower,Steel/Concrete,Rough,Yes,1998,1,1,1,1
141,beijing,农展南里,116.47025254438216,39.940087267102626,朝阳,101112845730,4750000.0,73758,Top ,64.4,Flat,Plate,Steel/Concrete,Hardcover,No,1980,2,1,1,1
142,beijing,首开国风美唐二期,116.36684096153176,40.08549404374912,昌平,101112795495,6250000.0,75584,Middle,82.69,Flat,Plate,Steel/Concrete,Simplicity,Yes,2014,2,1,1,1
143,beijing,西木小区,116.27853645193433,39.93916140536714,海淀,101112842890,5980000.0,96608,First Floor ,61.9,Flat,Tower,Mixed,Hardcover,No,1992,2,1,1,1
144,beijing,双峪路小区,116.11543103065709,39.94123508577637,门头沟,101112795819,1820000.0,33754,Top ,53.92,Flat,Plate,Mixed,Simplicity,No,1981,2,1,1,1
145,beijing,凯盛家园,116.17806403488203,40.055980084788814,海淀,101112798250,5080000.0,65372,Low,77.71,Flat,Plate,Steel/Concrete,Hardcover,Yes,2013,2,1,1,1
146,beijing,安慧里四区,116.41929418805655,39.99693547177334,朝阳,101112813815,4590000.0,86588,High,53.01,Flat,Plate,Mixed,Hardcover,No,1989,2,1,1,1
147,beijing,乔建里,116.33247071475341,39.90773139325084,海淀,101112803230,5490000.0,110021,High,49.9,Flat,Tower,Steel/Concrete,Simplicity,Yes,1991,1,1,1,1
148,beijing,长城国际,116.32356949528558,39.903923778112734,通州,101112804483,2330000.0,43406,High,53.68,Flat,Tower,Steel/Concrete,Hardcover,Yes,2009,1,1,1,1
149,beijing,恋日花都,116.3578362572692,39.849596993714144,丰台,101112725684,5400000.0,78764,Middle,68.56,Flat,Tower,Steel/Concrete,Simplicity,Yes,2006,2,1,1,1
150,beijing,慧时欣园二期,116.41902236080924,39.85326827291929,丰台,101112750783,6650000.0,66414,Middle,100.13,Flat,Tower,Steel/Concrete,Simplicity,Yes,2003,2,1,1,2
151,beijing,建材城东二里,116.38180529403918,40.069466952885065,海淀,101112841410,4600000.0,69007,Middle,66.66,Flat,Plate,Mixed,Simplicity,No,1998,2,1,1,1
152,beijing,枣园北里,116.32993425931542,39.759658033040274,大兴,101112699959,2530000.0,31792,High,79.58,Flat,Plate,Mixed,Simplicity,No,1996,2,1,1,1
153,beijing,新桥南大街,116.11551807825761,39.93411265446014,门头沟,101112849034,1850000.0,33364,High,55.45,Flat,Plate,Mixed,Simplicity,No,1989,2,1,1,1
154,beijing,珠江丽景家园,116.68897322757931,39.937424714979855,通州,101112838397,3200000.0,40491,High,79.03,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2010,2,1,1,1
155,beijing,花家地北里,116.47344709843675,39.99292411812027,朝阳,101112818889,3450000.0,79862,Low,43.2,Flat,Tower,Mixed,Hardcover,Yes,1994,1,1,1,1
156,beijing,福润四季A区,116.58441495774542,39.96398007454317,朝阳,101112714597,3890000.0,51050,Middle,76.2,Flat,Plate,Steel/Concrete,Hardcover,Yes,2015,2,1,1,1
157,beijing,亮马水晶,116.49728848599376,39.96646974394011,朝阳,101112788969,5100000.0,73329,Middle,69.55,Flat,Plate,Steel/Concrete,Hardcover,Yes,2003,2,1,1,1
158,beijing,富力阳光美园,116.61305697977832,39.933898088559005,朝阳,101112755072,4660000.0,51957,Top ,89.69,Flat,Tower,Steel/Concrete,Hardcover,Yes,2010,3,1,1,1
159,beijing,凯盛家园,116.17806403488203,40.055980084788814,海淀,101112819208,4000000.0,65953,High,60.65,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2013,1,1,1,1
160,beijing,怡秀园小区,116.31111520803415,39.9699812687492,海淀,101112842714,9500000.0,133841,High,70.98,Flat,Tower,Steel/Concrete,Simplicity,Yes,1995,2,1,1,1
161,beijing,国美第一城3号院,116.52147051100017,39.93969283176998,朝阳,101112774159,6790000.0,67322,High,100.86,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2007,2,1,1,1
162,beijing,丽都壹号,116.51295933578479,39.98502764373342,朝阳,101112717994,8250000.0,93189,Low,88.53,Flat,Plate,Steel/Concrete,Hardcover,Yes,2013,2,1,1,2
163,beijing,北街家园一区,116.28357280177603,39.638007264367545,昌平,101112770003,6080000.0,44158,Middle,137.69,Flat,Plate,Steel/Concrete,Hardcover,Yes,2008,4,2,1,2
164,beijing,金隅糖,116.19278645371561,39.7447290901783,房山,101112757480,4000000.0,44778,High,89.33,Flat,Plate,Steel/Concrete,Simplicity,Yes,2017,3,1,1,1
165,beijing,考拉社区,116.35311206859222,39.88238001349813,西城,101112818978,4450000.0,129625,High,34.33,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2006,1,1,1,1
166,beijing,石景山路23号院,116.21934593408471,39.915137211167284,石景山,101112708856,4400000.0,59856,First Floor ,73.51,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,1995,2,1,1,1
167,beijing,海户西里34号院,116.39558089886525,39.85660494794929,丰台,101112723159,4480000.0,53911,Low,83.1,Flat,Tower,Steel/Concrete,Simplicity,Yes,1998,3,1,1,1
168,beijing,燕莎后,116.50655828021233,39.96501834076332,朝阳,101112760919,8800000.0,79819,Middle,110.25,Flat,Tower,Steel/Concrete,Simplicity,Yes,2005,2,1,1,2
169,beijing,双合家园,116.40870604067155,40.0897760414017,朝阳,101112779876,4150000.0,46426,High,89.39,Flat,Plate,Steel/Concrete,Simplicity,Yes,2013,2,2,1,1
170,beijing,三义西里,116.3347829531361,39.89447546049565,西城,101112805985,8500000.0,101384,First Floor ,83.84,Flat,Plate,Mixed,Hardcover,No,2003,2,1,1,1
171,beijing,枣园东里,116.34166702758125,39.759566096222045,大兴,101112773583,3800000.0,42115,Middle,90.23,Flat,Plate,Mixed,Simplicity,No,2001,2,2,1,1
172,beijing,水清木华园,116.33388617474549,39.99619424324399,海淀,101112783379,19500000.0,131261,Middle,148.56,Flat,Plate,Steel/Concrete,Hardcover,Yes,1999,3,2,1,2
173,beijing,民安小区民安街,116.43699350151964,39.94904781376192,东城,101112821652,9200000.0,124645,High,73.81,Flat,Plate,Steel/Concrete,Simplicity,No,2002,2,1,1,1
174,beijing,嘉园二里,116.37729023088494,39.853404950195234,丰台,101112820078,3450000.0,56071,Middle,61.53,Flat,Plate & Tower,Mixed,Simplicity,No,1996,2,1,1,1
175,beijing,松榆西里,116.47203298590294,39.88113008384472,朝阳,101112702894,2670000.0,69315,First Floor ,38.52,Flat,Plate,Brick/Concrete,Simplicity,No,1987,1,1,1,1
176,beijing,朝阳无限,116.51845103668948,39.924010096236984,朝阳,101112742103,6300000.0,63038,Low,99.94,Flat,Tower,Steel/Concrete,Simplicity,Yes,2003,2,1,1,1
177,beijing,芍药居北里,116.44254296346864,39.99194888164441,朝阳,101112723384,5780000.0,83890,Middle,68.9,Flat,Tower,Steel/Concrete,Simplicity,Yes,1997,2,1,1,1
178,beijing,清和园,116.3826487130825,39.91686893762386,大兴,101112721882,2630000.0,34002,Top ,77.35,Flat,Plate,Mixed,Simplicity,No,1997,2,1,1,1
179,beijing,领秀慧谷A区,116.31172857103635,40.103995047778334,昌平,101112737486,3980000.0,62707,High,63.47,Flat,Plate,Steel/Concrete,Hardcover,Yes,2011,1,1,1,1
180,beijing,芳群公寓,116.43134235138692,39.86512383314395,丰台,101112764420,6220000.0,48682,High,127.77,Flat,Tower,Steel/Concrete,Hardcover,Yes,2000,2,1,1,2
181,beijing,保利嘉园一号院,116.6147340263349,39.93687805700518,朝阳,101112728421,4790000.0,53640,Middle,89.3,Flat,Tower,Steel/Concrete,Simplicity,Yes,2009,2,1,1,1
182,beijing,青年湖东里,116.413109624112,39.9626012711467,东城,101112797625,5660000.0,121408,Middle,46.62,Flat,Tower,Steel/Concrete,Rough,Yes,1988,1,1,1,1
183,beijing,北沙滩4号院,116.37519933497991,40.011446385107234,朝阳,101112726574,4700000.0,63343,Middle,74.2,Flat,Plate,Mixed,Simplicity,No,1992,3,1,1,1
184,beijing,东风家园,116.50155426936901,39.96391931266559,朝阳,101112708260,5880000.0,55985,High,105.03,Flat,Tower,Steel/Concrete,Simplicity,Yes,2000,2,2,1,1
185,beijing,南太平庄北巷,116.4133836971231,39.910924547299565,朝阳,101112780969,4800000.0,52425,Middle,91.56,Flat,Plate,Steel/Concrete,Hardcover,No,2004,2,1,1,1
186,beijing,北苑家园茉藜园,116.4305310018503,40.04557204907456,朝阳,101112756063,5350000.0,47603,Low,112.39,Flat,Tower,Steel/Concrete,Other,Yes,2003,2,2,1,2
187,beijing,万科蓝蓝沁家园,116.30408003860221,39.82189309743244,丰台,101112719036,7500000.0,79332,High,94.54,Flat,Plate,Steel/Concrete,Hardcover,Yes,2014,3,1,1,1
188,beijing,太平桥东里,116.32952606929169,39.89110991710682,丰台,101112845106,3850000.0,65925,Middle,58.4,Flat,Plate,Mixed,Simplicity,No,1989,2,1,1,1
189,beijing,杨庄北区,116.20139895779252,39.933243101748964,石景山,101112796174,3490000.0,59344,High,58.81,Flat,Tower,Steel/Concrete,Simplicity,Yes,2000,1,1,1,1
190,beijing,老山西里,116.2250352622016,39.91516052342874,石景山,101112753232,2550000.0,50747,High,50.25,Flat,Plate,Steel/Concrete,Simplicity,No,1982,2,1,1,1
191,beijing,DBC加州小镇C区,116.68976634151409,39.87055701657621,通州,101112806763,3280000.0,50516,High,64.93,Flat,Plate,Steel/Concrete,Hardcover,Yes,2010,1,1,1,1
192,beijing,天通苑中苑,116.43371495589989,40.07866407586977,昌平,101112783550,4350000.0,46455,Low,93.64,Flat,Plate,Steel/Concrete,Simplicity,Yes,2008,2,1,1,2
193,beijing,青塔东里,116.27695399694795,39.89996006182523,丰台,101112743381,5460000.0,57149,Middle,95.54,Flat,Plate,Mixed,Hardcover,No,1998,3,1,1,1
194,beijing,龙博苑三区,116.351528984792,40.07222832620872,昌平,101112795227,3980000.0,67561,First Floor ,58.91,Flat,Plate,Mixed,Simplicity,No,2005,1,1,1,1
195,beijing,清逸园,116.32304398656224,39.65215403026741,大兴,101112749443,3450000.0,37917,Middle,90.99,Flat,Plate,Mixed,Rough,No,1998,3,1,1,1
196,beijing,北京方向,116.3069374585989,39.819330933771774,丰台,101112801555,5420000.0,64833,Middle,83.6,Flat,Plate,Steel/Concrete,Hardcover,Yes,2015,2,1,1,1
197,beijing,金鱼池东区,116.41730300406313,39.8960114757828,东城,101112767145,6800000.0,110732,First Floor ,61.41,Flat,Plate,Steel/Concrete,Simplicity,No,2003,2,1,1,1
