City,HouseName,District,TotalPrice,Price,Floor,Square,ConstructionTime,Bedrooms,LivingRooms,Kitchens,Bathrooms,Type,Structure,Renovation,Elevator,FloorType,Lng,Lat,ID
shanghai,卓越世纪中心(奉贤),奉贤,860000.0,17462,Middle,49.25,2013,2,1,0,1,Tower,Steel/Concrete,Hardcover,Yes,Other,121.49867645689794,30.91775016776983,107104204275
shanghai,梅陇五村,徐汇,2700000.0,61504,Low,43.9,1990,1,1,1,1,Plate,Brick/Concrete,Simplicity,No,Other,121.42914644262846,31.14012414275335,107104113269
shanghai,企业公馆,静安,14000000.0,52789,High,265.21,NaN,3,2,1,3,Tower,Steel/Concrete,Hardcover,Yes,Other,121.46416903886819,31.25082786576554,107103602028
shanghai,万业新阶,普陀,3960000.0,61943,Low,63.93,2014,2,1,1,2,Plate & Tower,Steel/Concrete,Hardcover,Yes,Duplex,121.44743729026989,31.261458904170095,107000823941
shanghai,龙盛佳苑,静安,4850000.0,79574,Low,60.95,2011,2,1,1,1,Plate,Steel/Concrete,Simplicity,Yes,Other,121.43094143669852,31.28865838427498,107104228369
shanghai,新城金郡（商住）,嘉定,990000.0,20205,Low,49,2013,2,1,0,1,Plate,Steel/Concrete,Hardcover,Yes,Other,121.24698796148459,31.351178897584138,107102114184
shanghai,展想悦廷,浦东,1400000.0,26301,Low,53.23,2007,1,1,1,1,Plate,Steel/Concrete,Hardcover,Yes,Other,121.63316240361058,31.216383778085685,107101513829
shanghai,万立城(商业类),嘉定,940000.0,22381,Middle,42,NaN,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Other,121.18331606693735,31.288804964948497,107104127454
shanghai,金榜新苑,闵行,3100000.0,49656,Middle,62.43,2010,1,1,1,1,Plate,Steel/Concrete,Rough,Yes,Other,121.42101641844096,31.063124773384526,107104165172
shanghai,金桥湾清水苑,浦东,5450000.0,77702,Middle,70.14,1998,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Other,121.60119251898541,31.26609911342686,107104351243
shanghai,万乐城(商业类),闵行,850000.0,29566,High,28.75,2015,1,0,1,1,Tower,Steel/Concrete,Hardcover,Yes,Other,121.45215267555287,31.04491722245169,107103211893
shanghai,龙湖郦城,嘉定,870000.0,20617,Low,42.2,2012,1,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Other,121.2615202090417,31.332220818082977,107103623460
shanghai,宜达新居,青浦,3900000.0,32898,Low,118.55,2006,3,1,1,2,Plate,Brick/Concrete,Simplicity,Yes,Other,121.15558851991362,31.169113481648598,107104251653
shanghai,乾溪新村,宝山,3220000.0,50352,Middle,63.95,1994,2,1,0,1,Plate,Brick/Concrete,Hardcover,No,Other,121.41416710841904,31.310386379513048,107103998991
shanghai,月浦六村,宝山,1900000.0,29209,High,65.05,1985,3,1,1,1,Plate,Brick/Concrete,Simplicity,No,Other,121.42834299818036,31.424595878882815,107103963443
shanghai,虹御公寓,浦东,5800000.0,47694,Low,121.61,1993,3,2,1,2,Plate,Brick/Concrete,Simplicity,No,Other,121.6350501926398,31.192738173145823,107104131188
shanghai,丰水宝邸(东苑),宝山,3950000.0,43127,Middle,91.59,2005,3,1,1,1,Plate,Steel/Concrete,Rough,No,Flat,121.40197916875131,31.36287540992189,107104015860
shanghai,虹桥晶邸,闵行,2180000.0,41210,High,52.9,2009,1,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,121.29983796955311,31.217084741905612,107104192320
shanghai,海韵馨苑,奉贤,1680000.0,12291,Middle,136.69,2009,3,2,1,2,Plate,Steel/Concrete,Rough,Yes,Other,121.34969626095123,30.76778193870532,107104129872
shanghai,城东新村一村,青浦,1900000.0,28801,High,65.97,1986,2,2,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.13013700956051,31.15391316959844,107104356345
shanghai,东亚启航公馆,浦东,2800000.0,35399,Low,79.1,NaN,2,2,1,1,Plate,Steel/Concrete,Simplicity,Yes,Other,121.75674444855147,31.155870967596126,107103637456
shanghai,锦馨苑,徐汇,12800000.0,105160,Middle,121.72,2003,3,2,1,2,Plate,Steel/Concrete,Simplicity,Yes,Other,121.4223289326216,31.196106443032853,107104249779
shanghai,龙湖北城天街,宝山,950000.0,29828,High,31.85,2015,1,0,1,1,Tower,Steel/Concrete,Other,Yes,Other,121.36796878316024,31.36721058304582,107104300875
shanghai,南新西园,浦东,5200000.0,49704,Middle,104.62,2009,3,2,1,1,Plate,Steel/Concrete,Hardcover,Yes,Other,121.5881132805907,31.334801250317916,107104286187
shanghai,紫晶苑,浦东,3100000.0,51667,Low,60,2007,1,2,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,121.63033813108721,31.18125629438238,107104300703
shanghai,御上海青橙,松江,1230000.0,22438,Middle,54.82,NaN,1,1,1,1,Plate,Steel/Concrete,Hardcover,Yes,Other,121.24074860090394,31.054960005304107,107104203462
shanghai,御上海青橙,松江,1580000.0,25497,Middle,61.97,NaN,1,1,1,1,Plate,Steel/Concrete,Other,Yes,Other,121.24074860090394,31.054960005304107,107103561405
shanghai,夏朵园,闵行,4250000.0,42138,Low,100.86,2006,2,2,1,1,Plate,Steel/Concrete,Simplicity,Yes,Other,121.40272799622443,31.0331528620413,107104149736
shanghai,滨海二村,金山,620000.0,12004,High,51.65,1986,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Other,121.33191672880609,30.734651015428874,107104180497
shanghai,中春三水苑,闵行,4880000.0,54587,Low,89.4,2011,2,2,1,1,Plate,Steel/Concrete,Rough,Yes,Other,121.42795403189453,31.097723871981543,107104088259
shanghai,三墩花苑,浦东,1650000.0,16637,Middle,99.18,2000,2,2,1,1,Plate,Steel/Concrete,Simplicity,No,Flat,121.76004356536741,30.998647593974493,107104388924
shanghai,东礁二村,金山,1200000.0,15722,Low,76.33,1996,2,1,1,1,Tower,Steel/Concrete,Simplicity,Unknown,Flat,121.34838949592586,30.73046949473296,107104392871
shanghai,天宝恬苑,松江,3900000.0,42778,Low,91.17,2000,2,2,1,1,Plate,Steel/Concrete,Simplicity,No,Flat,121.33171613718571,31.13726278089152,107104382629
shanghai,明珠花苑(崇明),崇明,1530000.0,15036,Low,101.76,2004,2,2,1,2,Plate,Steel/Concrete,Hardcover,No,Flat,121.40355686271847,31.62856998440405,107104398975
shanghai,正峰苑,闵行,4360000.0,56280,High,77.47,2004,2,2,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.39070408714282,31.097215975804893,107104390959
shanghai,同润蓝美俊庭,浦东,2100000.0,23891,Middle,87.9,2015,2,2,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.75457198650614,30.96848086180805,107104358915
shanghai,上南六村,浦东,3060000.0,72238,Middle,42.36,1985,1,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.5069552404779,31.182134777150385,107104305823
shanghai,红旗四街坊,闵行,2850000.0,36951,High,77.13,1997,2,2,1,1,Plate,Mixed,Simplicity,No,Flat,121.48053886017651,31.235929042252014,107104313197
shanghai,西门北村,崇明,1220000.0,19186,Low,63.59,1983,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.39782172102058,31.631585830661194,107104353351
shanghai,馨佳园(韶山路418弄),宝山,2800000.0,42489,Low,65.9,2010,1,2,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,121.37301151097105,31.371382351678207,107104176299
shanghai,外冈新苑,嘉定,3000000.0,16037,High,187.07,2006,4,2,1,2,Plate,Steel/Concrete,Hardcover,No,Duplex,121.16900480253568,31.370644468238677,107104343115
shanghai,梅州新村,金山,900000.0,13847,High,65,1990,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.34872366557556,30.725069091858156,107104198408
shanghai,金珠花苑,崇明,1250000.0,17199,Middle,72.68,2007,2,1,1,1,Plate,Steel/Concrete,Simplicity,No,Flat,121.41801985092079,31.650253578201077,107104400087
shanghai,景谷苑,闵行,3400000.0,37753,Middle,90.06,1998,3,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.40114167852435,31.019333127813358,107103945951
shanghai,古华新村,奉贤,1520000.0,22613,Low,67.22,NaN,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.47338331780624,30.921941969406564,107104074725
shanghai,科教园区大学城生活区,浦东,680000.0,14783,Middle,46,2001,1,0,1,1,Plate,Steel/Concrete,Simplicity,No,Flat,121.79129776999277,31.05214129691107,107103904397
shanghai,科教园区大学城生活区,浦东,630000.0,13491,High,46.7,2001,1,0,0,1,Plate,Steel/Concrete,Simplicity,No,Flat,121.79129776999277,31.05214129691107,107104161447
shanghai,红旗小区,闵行,1738000.0,36575,Middle,47.52,1981,2,0,1,1,Plate,Brick/Concrete,Rough,No,Flat,121.40515369059301,31.01617137004997,107104167005
shanghai,爱家新城,浦东,2000000.0,19666,High,101.7,2007,3,2,1,1,Plate,Steel/Concrete,Rough,No,Other,121.75945176169745,30.980932171234148,107104400913
shanghai,龙湖北城天街,宝山,880000.0,25230,Middle,34.88,NaN,1,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Other,121.36796878316024,31.36721058304582,107104399968
shanghai,科教园区大学城生活区,浦东,680000.0,14764,Low,46.06,2001,1,1,0,1,Plate,Steel/Concrete,Simplicity,No,Other,121.79129776999277,31.05214129691107,107104397158
shanghai,星丰苑,闵行,3550000.0,53764,Middle,66.03,1998,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Other,121.38559183048554,31.133412206843783,107104399249
shanghai,爱家新城,浦东,1100000.0,20435,Low,53.83,2007,1,1,1,1,Plate,Steel/Concrete,Rough,No,Other,121.75945176169745,30.980932171234148,107104405882
shanghai,嘉隆国际广场,嘉定,920000.0,12293,Middle,74.84,2017,2,1,1,1,Tower,Steel/Concrete,Hardcover,Unknown,Other,121.48934800332955,31.223834849798063,107104370582
shanghai,长岛公寓,浦东,4600000.0,62748,Middle,73.31,2003,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Other,121.60757102708958,31.268755838353524,107104275868
shanghai,张江公馆,浦东,3970000.0,55595,Middle,71.41,2015,2,1,1,2,Plate,Steel/Concrete,Hardcover,Yes,Other,121.64293956078119,31.20878023402483,107103684779
shanghai,阳光城MODO自由区,浦东,1650000.0,33633,Low,49.06,2014,1,2,1,1,Tower,Steel/Concrete,Other,Yes,Other,121.59465599894207,31.30637631388828,107104342850
shanghai,新城金郡（商住）,嘉定,900000.0,21532,Low,41.8,2011,1,1,1,1,Plate,Steel/Concrete,Hardcover,Yes,Other,121.24698796148459,31.351178897584138,107103984354
shanghai,绿地公园广场,宝山,880000.0,24330,Middle,36.17,2012,1,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Other,121.37783397427081,31.350908906755738,107103561536
shanghai,绿地公园广场,宝山,1650000.0,26241,High,62.88,2012,1,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Other,121.37783397427081,31.350908906755738,107104282401
shanghai,绿地MTOWN,浦东,2250000.0,58140,High,38.7,2016,1,1,1,1,Tower,Steel,Hardcover,Yes,Other,121.61002977910094,31.18329152882896,107103931259
shanghai,上钞苑,普陀,8800000.0,75550,Low,116.48,2001,3,2,1,2,Plate,Mixed,Simplicity,No,Other,121.39399691582021,31.245299368386107,107104213103
shanghai,龙湖北城天街,宝山,980000.0,25304,Middle,38.73,NaN,1,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Other,121.36796878316024,31.36721058304582,107104073578
shanghai,印象生活广场,浦东,1600000.0,36799,Low,43.48,NaN,1,1,1,1,Plate,Steel/Concrete,Simplicity,Yes,Other,121.59979089289821,31.12089957189863,107103795171
shanghai,世茂滨江花园,浦东,33000000.0,138697,Middle,237.93,2006,3,2,1,3,Plate & Tower,Steel/Concrete,Hardcover,Yes,Flat,121.52046889941724,31.2282840096448,107000067443
shanghai,玉宇小区,浦东,6000000.0,38541,Low,155.68,1999,4,2,1,2,Plate,Steel/Concrete,Rough,No,Flat,121.6962695334837,31.196999072947374,107104308156
shanghai,旺族家园,浦东,5150000.0,39224,High,131.3,2000,4,2,1,2,Plate,Steel/Concrete,Simplicity,No,Duplex,121.6883116246319,31.2037865351457,107104300378
shanghai,海上纳缇,金山,2890000.0,26760,Low,108,2013,3,2,1,2,Plate,Steel/Concrete,Simplicity,Unknown,Flat,121.33300295982876,30.75873284505186,107104116973
shanghai,象屿鼎城(公寓),浦东,10300000.0,42840,Low,240.43,2013,6,3,1,3,Plate,Steel/Concrete,Hardcover,Yes,Duplex,121.36000539464483,31.116283469487193,107103955389
shanghai,飞虹南村,金山,1450000.0,12733,Low,113.88,1997,3,2,1,2,Plate,Brick/Concrete,Hardcover,No,Flat,121.32223245642523,30.73199590333826,107103694680
shanghai,保利艾庐,浦东,5000000.0,55286,Middle,90.44,2016,3,2,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.64731089505385,31.104252837927135,107104385856
shanghai,龙泽园五期,金山,2200000.0,24412,High,90.12,2013,2,2,1,1,Plate,Steel/Concrete,Hardcover,Unknown,Flat,121.3449450332784,30.752999875244612,107104334182
shanghai,宜浩佳园,浦东,3250000.0,39375,Middle,82.54,2009,2,2,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.91757724671902,30.9075508036621,107104349274
shanghai,绿地金山名邸,金山,1800000.0,20259,Low,88.85,2013,3,2,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.3249410271989,30.755556335293782,107104362148
shanghai,宜浩佳园,浦东,3150000.0,38257,Low,82.34,2009,2,2,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.91757724671902,30.9075508036621,107104308926
shanghai,汇龙花苑(闵行),闵行,4650000.0,33099,High,140.49,2002,3,2,1,2,Plate,Steel/Concrete,Rough,No,Flat,121.53771196351181,31.029818511305542,107104298538
shanghai,宜浩佳园,浦东,4050000.0,37109,High,109.14,2009,3,2,1,2,Plate,Brick/Concrete,Simplicity,No,Flat,121.91757724671902,30.9075508036621,107104346592
shanghai,香山新村东北街坊,浦东,4200000.0,69193,High,60.7,1995,2,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.57629930550678,31.249380824929943,107104009537
shanghai,飞虹南村,金山,1550000.0,12201,High,127.04,1998,3,2,1,2,Plate,Brick/Concrete,Simplicity,No,Flat,121.32223245642523,30.73199590333826,107104110783
shanghai,正荣御首府,金山,2900000.0,22925,High,126.5,NaN,3,2,1,2,Plate,Steel/Concrete,Rough,Yes,Flat,121.32538550876524,30.751565434496907,107103719302
shanghai,山鑫阳光城,金山,2930000.0,23210,High,126.24,2001,3,2,1,2,Plate,Steel/Concrete,Simplicity,No,Flat,121.35353481022591,30.733710862453492,107104004524
shanghai,东园三村,浦东,9200000.0,110564,Middle,83.21,1994,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,121.5202451315147,31.23624027716434,107103720794
shanghai,海上明珠园,金山,2300000.0,18195,Middle,126.41,2005,3,2,1,2,Plate,Steel/Concrete,Simplicity,No,Split-Level,121.36407633555496,30.728995058153448,107103254028
shanghai,海滨新城,金山,2620000.0,26645,Middle,98.33,2013,2,2,1,2,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.36628499931234,30.739074848211285,107103592839
shanghai,汤臣一品,浦东,98000000.0,226910,Low,431.89,2007,4,2,1,4,Tower,Steel/Concrete,Rough,Yes,Flat,121.5085057157881,31.238793568533136,107102695781
shanghai,龙泽园,金山,6330000.0,28944,High,218.7,2011,4,2,1,3,Plate,Steel/Concrete,Hardcover,Unknown,Duplex,121.34893297075939,30.751742878656113,107103488144
shanghai,和憬家园,浦东,8880000.0,54714,High,162.3,2009,5,2,1,3,Plate,Steel/Concrete,Hardcover,Yes,Duplex,121.69239999266892,31.20714282554921,107103797539
shanghai,仁恒广场,浦东,12500000.0,58243,Low,214.62,1997,3,2,1,2,Tower,Steel/Concrete,Simplicity,Yes,Flat,121.52037035530279,31.215013644640894,107104083030
shanghai,上海壹街区,静安,19800000.0,122707,Low,161.36,2004,3,2,1,2,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.47163898816696,31.239621879628327,107102755491
shanghai,世茂滨江花园,浦东,38000000.0,125029,Low,303.93,2005,4,1,1,4,Plate & Tower,Steel/Concrete,Hardcover,Yes,Flat,121.52046889941724,31.2282840096448,107104153486
shanghai,绿地金卫新家园（东区）,金山,2480000.0,16282,High,152.32,2007,3,2,1,2,Plate,Steel/Concrete,Hardcover,No,Duplex,121.3204121301398,30.74996252539778,107104213569
shanghai,界龙新世纪公寓,浦东,6580000.0,44176,Low,148.95,2000,4,2,1,2,Plate,Steel/Concrete,Simplicity,No,Flat,121.70208498369419,31.201095300398613,107104106148
shanghai,世茂滨江花园,浦东,17500000.0,138461,Low,126.39,2002,2,2,1,2,Plate & Tower,Steel/Concrete,Hardcover,Yes,Flat,121.52046889941724,31.2282840096448,107104041790
shanghai,康健路43弄,徐汇,7300000.0,89112,High,81.92,1984,3,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.43769319074205,31.172448227074863,107104327174
shanghai,浦江馨都,闵行,3150000.0,41579,Low,75.76,2013,2,2,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,121.53805942808307,31.046272745438216,107104318499
shanghai,瀚龙苑,浦东,4400000.0,47368,Middle,92.89,2006,2,1,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.67250324426732,31.200194524108888,107104318197
shanghai,绿地东岸涟城,浦东,3200000.0,34954,Middle,91.55,2009,2,2,1,1,Plate,Steel/Concrete,Simplicity,No,Flat,121.9233493087734,30.890324694600853,107104317178
shanghai,宜浩佳园,浦东,3280000.0,39686,Middle,82.65,2009,2,2,0,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.91757724671902,30.9075508036621,107104306228
shanghai,东礁一村,金山,1210000.0,15603,High,77.55,1996,2,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,121.34556764882736,30.72939977576274,107104349073
shanghai,绿地东岸涟城,浦东,1990000.0,38218,Middle,52.07,2009,1,1,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,121.9233493087734,30.890324694600853,107104385628
shanghai,万盛金邸,金山,3150000.0,24503,Low,128.56,2013,4,2,1,2,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.34549299963949,30.75882687489289,107102360038
shanghai,保利蔚蓝林语,浦东,12000000.0,74734,Middle,160.57,NaN,3,2,1,2,Plate,Steel/Concrete,Hardcover,No,Duplex,121.91008501944361,30.908902876239964,107104206486
shanghai,山鑫阳光城,金山,2750000.0,23787,Low,115.61,2001,3,2,1,2,Plate,Steel/Concrete,Simplicity,No,Flat,121.35353481022591,30.733710862453492,107103863328
shanghai,仁恒东郊花园,浦东,21180000.0,96273,Low,220,NaN,4,2,1,2,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.67563698303887,31.230917878672596,107103893105
shanghai,宜浩佳园,浦东,3000000.0,38428,Low,78.07,2009,1,2,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.91757724671902,30.9075508036621,107104380283
shanghai,宜浩佳园,浦东,3280000.0,39753,Middle,82.51,2009,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Other,121.91757724671902,30.9075508036621,107104019727
shanghai,滴水湖馨苑三期,浦东,5500000.0,39057,Low,140.82,NaN,3,2,1,1,Other,Unknown,Rough,Yes,Flat,121.92023703950353,30.90092587270434,107103951351
shanghai,妙栏路392弄,浦东,4480000.0,51037,Middle,87.78,1997,3,1,1,1,Plate,Mixed,Simplicity,No,Flat,121.69737561705813,31.191923193652435,107103507512
shanghai,新德佳苑,浦东,5030000.0,50558,High,99.49,2008,3,2,1,1,Plate,Steel/Concrete,Simplicity,No,Flat,121.67453107912554,31.195948210577438,107103736478
shanghai,金地城三期御领,浦东,2850000.0,25447,Low,112,NaN,2,2,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,121.77456575190283,31.06392756974354,107102229918
shanghai,宜浩佳园,浦东,3260000.0,39525,Low,82.48,2009,2,2,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.91757724671902,30.9075508036621,107104185492
shanghai,宜浩佳园,浦东,2900000.0,38791,Middle,74.76,2009,1,2,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.91757724671902,30.9075508036621,107104119115
shanghai,山鑫阳光城,金山,2800000.0,24380,Low,114.85,NaN,3,2,1,2,Plate,Steel/Concrete,Simplicity,No,Flat,121.35353481022591,30.733710862453492,107103949092
shanghai,南田公寓,浦东,2800000.0,22084,High,126.79,1996,3,2,1,2,Plate,Brick/Concrete,Simplicity,No,Flat,121.7547359272617,31.0541353997107,107103352178
shanghai,临港家园,浦东,3700000.0,30647,High,120.73,2007,3,2,1,2,Plate,Steel/Concrete,Simplicity,No,Flat,121.92370521741645,30.886386165866266,107104119555
shanghai,新汇绿苑,闵行,4100000.0,37481,Low,109.39,2008,3,2,1,2,Plate,Steel/Concrete,Simplicity,No,Flat,121.52928666630318,31.029655898545077,107104096705
shanghai,丽水雅苑,浦东,2550000.0,36481,Middle,69.9,NaN,2,1,1,1,Tower,Steel/Concrete,Rough,Unknown,Flat,121.48053886017651,31.235929042252014,107103999546
shanghai,宜浩佳园,浦东,3250000.0,36890,Low,88.1,2009,2,2,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.91757724671902,30.9075508036621,107104109029
shanghai,辰凯紫薇苑,金山,2030000.0,21448,High,94.65,2005,2,2,1,1,Plate,Steel/Concrete,Simplicity,No,Flat,121.34587675575335,30.73945050137912,107104131389
shanghai,沙田公寓,浦东,3800000.0,41999,High,90.48,1995,3,1,0,1,Plate,Mixed,Simplicity,No,Flat,121.67845200301548,31.20133885214013,107104127980
shanghai,宜浩佳园,浦东,4200000.0,37999,High,110.53,2009,2,2,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,121.91757724671902,30.9075508036621,107104145965
shanghai,绿地临港家园（海洋小区）,浦东,3000000.0,30672,Low,97.81,2007,2,2,1,1,Plate,Steel/Concrete,Hardcover,No,Flat,121.91903438808677,30.88865021037896,107103965938
shanghai,中粮海景壹号,浦东,65000000.0,191003,Low,340.31,NaN,4,3,1,4,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.51014736910759,31.237119556511168,107000217785
